src_ip_entropy,port_entropy,all_pkt_num,tcp_num,tcp_rate,icmp_num,icmp_rate,udp_num,udp_rate,all_pkt_bytes,avg_pkt_bytes
0.8112781244591328,20.0,4,3,0.75,0,0.0,0,0.0,300,75.0
0.03775018517673542,4422.240954441663,249,249,1.0,0,0.0,0,0.0,18398,73.88755020080322
1.1488348542809168,39.88090414263365,7,5,0.7142857142857143,0,0.0,0,0.0,526,75.14285714285714
0.14187540175389796,4427.94251565166,251,247,0.9840637450199203,0,0.0,0,0.0,18586,74.04780876494024
1.6644977792004616,31.681231797797288,7,4,0.5714285714285714,0,0.0,0,0.0,530,75.71428571428571
0.03813932218627321,4330.119535089517,246,245,0.9959349593495935,0,0.0,0,0.0,18208,74.01626016260163
-0.0,4359.079314233251,245,245,1.0,0,0.0,0,0.0,18130,74.0
2.5503407095463886,36.32752964567807,11,4,0.36363636363636365,0,0.0,0,0.0,882,80.18181818181819
0.037622360322278434,4452.994789477085,250,249,0.996,0,0.0,0,0.0,18504,74.016
1.3709505944546687,21.253496664211536,5,3,0.6,0,0.0,0,0.0,378,75.6
0.07547700756440469,4402.320950577527,249,248,0.9959839357429718,0,0.0,0,0.0,18402,73.90361445783132
1.1488348542809168,39.88090414263365,7,5,0.7142857142857143,0,0.0,0,0.0,526,75.14285714285714
0.14235001140827502,4377.268515199789,250,246,0.984,0,0.0,0,0.0,18512,74.048
0.11356608838836799,4383.971229588868,248,245,0.9879032258064516,0,0.0,0,0.0,18364,74.04838709677419
-0.0,33.219280948873624,5,5,1.0,0,0.0,0,0.0,370,74.0
0.03813932218627321,4389.774622121552,246,245,0.9959349593495935,0,0.0,0,0.0,18208,74.01626016260163
1.9609640474436814,44.219280948873624,10,5,0.5,0,0.0,0,0.0,756,75.6
0.038008655416851764,4400.596677939633,247,246,0.9959514170040485,0,0.0,0,0.0,18282,74.01619433198381
0.11356608838836799,4364.062836968095,248,245,0.9879032258064516,0,0.0,0,0.0,18364,74.04838709677419
0.5435644431995964,59.0,8,7,0.875,0,0.0,0,0.0,596,74.5
0.03853718088787195,4307.684439241558,243,242,0.9958847736625515,0,0.0,0,0.0,17986,74.01646090534979
1.4911148500551858,63.89147427955945,11,7,0.6363636363636364,0,0.0,0,0.0,826,75.0909090909091
0.1498435292439378,4427.94251565166,251,247,0.9840637450199203,0,0.0,0,0.0,18590,74.06374501992032
-0.0,4307.684439241558,243,243,1.0,0,0.0,0,0.0,17982,74.0
0.5032583347756457,69.88872502451933,9,8,0.8888888888888888,0,0.0,0,0.0,670,74.44444444444444
0.07678281534791961,4329.407608717979,244,242,0.9918032786885246,0,0.0,0,0.0,18064,74.0327868852459
1.8676338909712125,54.6506829473975,11,6,0.5454545454545454,0,0.0,0,0.0,830,75.45454545454545
0.0754770075644047,4423.240954441663,249,247,0.9919678714859438,0,0.0,0,0.0,18434,74.03212851405623
0.03827095791953287,4329.269400416245,245,244,0.9959183673469387,0,0.0,0,0.0,18134,74.01632653061225
-0.0,43.01955000865387,6,6,1.0,0,0.0,0,0.0,444,74.0
0.11356608838836799,4374.017033278481,248,245,0.9879032258064516,0,0.0,0,0.0,18364,74.04838709677419
1.75,33.0,8,4,0.5,0,0.0,0,0.0,604,75.5
0.15035001140827506,4407.165868053776,250,246,0.984,0,0.0,0,0.0,18560,74.24
-0.0,4379.832107616213,246,246,1.0,0,0.0,0,0.0,18204,74.0
1.1488348542809168,39.88090414263365,7,5,0.7142857142857143,0,0.0,0,0.0,526,75.14285714285714
0.11318037257630184,4414.695990008874,249,246,0.9879518072289156,0,0.0,0,0.0,18438,74.04819277108433
1.224394445405986,51.62406251802892,9,6,0.6666666666666666,0,0.0,0,0.0,674,74.88888888888889
0.07625470710613323,4360.947078605534,246,244,0.991869918699187,0,0.0,0,0.0,18212,74.03252032520325
-0.0,33.219280948873624,5,5,1.0,0,0.0,0,0.0,370,74.0
0.0754770075644047,4413.280952509595,249,247,0.9919678714859438,0,0.0,0,0.0,18434,74.03212851405623
0.11356608838836799,4374.017033278481,248,245,0.9879032258064516,0,0.0,0,0.0,18364,74.04838709677419
1.5709505944546687,53.18506523353571,10,6,0.6,0,0.0,0,0.0,752,75.2
0.03840357372598145,4338.338346055542,244,243,0.9959016393442623,0,0.0,0,0.0,18060,74.01639344262296
0.9864267287308424,60.548875021634714,9,7,0.7777777777777778,0,0.0,0,0.0,674,74.88888888888889
0.03827095791953287,4329.269400416245,245,244,0.9959183673469387,0,0.0,0,0.0,18134,74.01632653061225
-0.0,2.0,1,1,1.0,0,0.0,0,0.0,74,74.0
0.14140418946838856,4458.708121979418,252,248,0.9841269841269841,0,0.0,0,0.0,18660,74.04761904761905
1.1488348542809168,39.88090414263365,7,5,0.7142857142857143,0,0.0,0,0.0,526,75.14285714285714
-0.0,4277.054353891835,242,242,1.0,0,0.0,0,0.0,17908,74.0
0.9219280948873623,71.47277761308517,10,8,0.8,0,0.0,0,0.0,748,74.8
0.14428319062195583,4304.291991573499,246,242,0.983739837398374,0,0.0,0,0.0,18216,74.04878048780488
0.11203991919455072,4467.100439402197,252,249,0.9880952380952381,0,0.0,0,0.0,18704,74.22222222222223
1.2516291673878228,30.264662506490414,6,4,0.6666666666666666,0,0.0,0,0.0,452,75.33333333333333
0.03827095791953287,4359.079314233251,245,244,0.9959183673469387,0,0.0,0,0.0,18134,74.01632653061225
0.9219280948873623,71.47277761308517,10,8,0.8,0,0.0,0,0.0,748,74.8
0.14379460657980014,4344.9064745501255,247,243,0.9838056680161943,0,0.0,0,0.0,18290,74.04858299595142
