src_ip_entropy,port_entropy,all_pkt_num,tcp_num,tcp_rate,icmp_num,icmp_rate,udp_num,udp_rate,all_pkt_bytes,avg_pkt_bytes
1.7899290753099992,26.090490448377217,11,6,0.5454545454545454,1,0.09090909090909091,4,0.36363636363636365,941,85.54545454545455
1.4347405924804215,31.320298811351257,99,4,0.04040404040404041,9,0.09090909090909091,86,0.8686868686868687,52058,525.8383838383838
1.1170055356641402,21.4932372525306,103,2,0.019417475728155338,0,0.0,101,0.9805825242718447,55184,535.7669902912621
1.1608178082222662,27.708381555046543,111,2,0.018018018018018018,2,0.018018018018018018,107,0.963963963963964,59278,534.0360360360361
1.1948494453156955,26.89598700479182,93,82,0.8817204301075269,0,0.0,11,0.11827956989247312,17780,191.18279569892474
1.9219280948873623,21.253496664211536,10,4,0.4,2,0.2,4,0.4,942,94.2
1.8464393446710154,25.668534163490378,10,5,0.5,1,0.1,4,0.4,879,87.9
1.5723516633085879,26.183979535230247,21,4,0.19047619047619047,1,0.047619047619047616,16,0.7619047619047619,17580,837.1428571428571
-0.0,2.0,1,0,0.0,0,0.0,1,1.0,1042,1042.0
1.9601716532336386,68.96241370754467,66,36,0.5454545454545454,7,0.10606060606060606,23,0.3484848484848485,32552,493.2121212121212
1.9219280948873623,15.931568569324172,5,2,0.4,1,0.2,2,0.4,450,90.0
0.9709505944546686,2.0,5,5,1.0,0,0.0,0,0.0,476,95.2
1.584962500721156,8.339850002884624,6,4,0.6666666666666666,0,0.0,2,0.3333333333333333,514,85.66666666666667
1.3663146570363986,13.60768257722124,16,14,0.875,0,0.0,2,0.125,3275,204.6875
1.2892240920926314,41.76400139531441,58,54,0.9310344827586207,2,0.034482758620689655,2,0.034482758620689655,11748,202.55172413793105
0.9182958340544896,8.339850002884624,3,0,0.0,1,0.3333333333333333,2,0.6666666666666666,277,92.33333333333333
-0.0,2.0,1,1,1.0,0,0.0,0,0.0,66,66.0
0.9182958340544896,8.339850002884624,3,1,0.3333333333333333,0,0.0,2,0.6666666666666666,228,76.0
1.2998037552123043,14.935455455864743,28,26,0.9285714285714286,0,0.0,2,0.07142857142857142,4207,150.25
0.9991421039919088,5.006878177704801,58,58,1.0,0,0.0,0,0.0,8949,154.29310344827587
