label,src_ip_entropy,port_entropy,all_pkt_num,tcp_num,tcp_rate,icmp_num,icmp_rate,udp_num,udp_rate,all_pkt_bytes,ave
1.0,0.7935262681630697,0.0,0.2545540059468267,0.0,0.0,0.8999999985098839,1.0,0.0,0.11111813162277562,0.11345388148118077,0.41308041517534844
0.0,0.18528442412902651,0.10037887220156812,0.10757134685994722,0.10739181225976031,1.0,0.10000000149011612,0.0,0.10025285877746312,0.0,0.10096349157125802,0.1739307345312876
1.0,0.10849336310000418,0.0,0.0,0.0,1.0,0.0,0.10000000149011612,0.0,0.1661157039694549,0.0,0.03636315082151528
0.0,0.19943097623159842,0.10010233021691152,0.10439048578741462,0.10017919690271351,0.0,0.10115060235945891,0.0,0.10434914683248482,0.7686868671967526,0.10181749573214242,0.4359399511860466
1.0,0.0,0.0,0.0,0.0,0.8999999985098839,0.0,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0
0.0,0.1703898841981849,0.10020466336705812,0.17548945088754453,0.10026879460901222,0.0,0.10000000149011612,0.0,0.18496005003871524,0.8964412796486739,0.10541626856696572,0.12303150336445831
1.0,0.13212094182541348,0.0,0.0,0.0,0.42348993139578994,0.0,0.10000000149011612,0.0,0.3214765115572302,0.0,0.37144418200694745
0.0,0.17720037736398161,0.10014341523714322,0.10748174513959412,0.10730221455346162,0.8702380937479791,0.10012784603115411,0.0,0.10020228731999371,0.0,0.10094258717141322,0.17275901519348053
0.0,0.19556334375565704,0.10675150864202591,0.10600331675376912,0.10044799002160962,0.0,0.10000000149011612,0.0,0.10632143367379163,0.8259259244358099,0.10223068972238622,0.3979583455286487
0.0,0.17741117239084653,0.10006803347580656,0.10456968922812061,0.10008959919641484,0.0,0.10000000149011612,0.0,0.10510771869452593,0.8805825227817287,0.10192677190925772,0.4430999785003432
1.0,0.3289697318497497,0.0,0.0,0.0,0.8999999985098839,0.0,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0
0.0,0.16923081780750002,0.10001047172767792,0.10824335976259492,0.10828778932274752,0.8999999985098839,0.10000000149011612,0.0,0.10000000149011612,0.0,0.10103158817811032,0.1720215753549984
0.0,0.17693894360482051,0.11110679951089102,0.10855696578383052,0.10013439804956412,0.0,0.10038353511323032,0.0,0.10940629257942522,0.8687499985098839,0.10061884863134152,0.12347122226022132
0.0,0.18485651544105772,0.11497601612343292,0.11115541567406842,0.10022399575586281,0.0,0.10076706873634463,0.0,0.11208657982530372,0.8559999985098838,0.10080296815305162,0.12318068843576792
1.0,0.062206657326619785,0.0,0.0,0.0,1.0,0.10012784603115411,0.10942266018098132,0.0,0.10934579588263942,0.0,0.0
0.0,0.1672892135877147,0.10000000149011612,0.10017920493082212,0.10022399575586281,1.0,0.10000000149011612,0.0,0.10000000149011612,0.0,0.10001433393817026,0.125384526766589
1.0,0.13488393028317278,0.0,0.0,0.0,0.5829268277781766,0.0,0.10000000149011612,0.0,0.3276422779128803,0.0,0.24740143887547206
1.0,0.7753027622982622,0.2506747673981752,0.2581828756211244,0.24401039184381446,0.8603551760986783,0.0,0.11929194063820972,0.0,0.12038519408641422,0.0,0.0
1.0,0.662695807935464,0.0,0.0,0.0,0.0,0.16425466483563178,1.0,0.0,0.10767754467629652,0.0,0.4054142405263671
1.0,0.17724280186325386,0.0,0.7858474067801227,0.0,0.0,0.0,0.10000000149011612,0.8999999985098839,1.0,0.8999999985098841,0.8999999985098839
1.0,0.05527605882995448,0.0,0.0,0.0,1.0,0.10012784603115411,0.10916567858032142,0.0,0.10000000149011612,0.0,0.0
0.0,0.10516915483041242,0.10038876397601353,0.23771784567272441,0.10000000149011612,0.0,0.10000000149011612,0.0,0.2555072332085342,0.8999999985098839,0.158097943007995,0.44651378084155563
1.0,0.04340084647865608,0.0,0.0,0.0,0.9602620102237406,0.0,0.10000000149011612,0.0,0.18733624603160082,0.0,0.018193230282981074
0.0,0.16930240727873552,0.10006156082004013,0.10344966772370771,0.10349431203576612,1.0,0.10000000149011612,0.0,0.10000000149011612,0.0,0.10042448665285122,0.1696095916731597
0.0,0.2190971201340231,0.10089017019360971,0.10147842987594112,0.10004480034326547,0.0,0.10166198052361132,0.2854975937744046,0.10101143063950412,0.48823529262753096,0.10099663098773443,0.6628373700867787
0.0,0.14317427140658073,0.10163618486112942,0.10179203589717672,0.10026879460901222,0.04634146192451799,0.10000000149011612,0.0,0.10177000250154522,0.7536585350952497,0.10012654651927702,0.12156418385496902
0.0,0.10000000149011612,0.10001047158055966,0.10004480235029263,0.10008959919641484,1.0,0.0,0.0,0.10000000149011612,0.0,0.10000412643858048,0.12307684265054603
0.0,0.11731744554743212,0.10214632282862011,0.10210564191841232,0.10000000149011612,0.0,0.10000000149011612,0.0,0.10242743144864752,0.8999999985098839,0.10167962457329972,0.7795949448826213
0.0,0.24541193982867351,0.10110104154759542,0.10259845138035392,0.10152316249719431,0.6762711879307941,0.10025569057219222,0.0,0.10116314501191231,0.28983050698446017,0.10132431969031852,0.5205900991227401
0.0,0.10000000149011612,0.10000000149011612,0.10004480235029263,0.10000000149011612,0.0,0.10000000149011612,0.0,0.10010114440505492,0.8999999985098839,0.1000033573803922,0.11514417850164822
1.0,0.1261788868066755,0.0,0.0,0.0,0.6999999985098839,0.0,0.10000000149011612,0.0,0.2764705897254102,0.0,0.1337039200559144
0.0,0.18625284510865872,0.11977021540910322,0.11429147588642452,0.10013439804956412,0.0,0.10166198052361132,0.0,0.11537372456081492,0.8499999985098838,0.10103990798941982,0.12391968821636642
0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10004480034326547,1.0,0.0,0.0,0.10000000149011612,0.0,0.10000000149011612,0.10432690920769672
1.0,0.03542554964727848,0.0,0.0,0.0,0.3293785295833302,0.0,0.11139236849489102,0.0,0.2864406794562178,0.0,0.43016434864402686
1.0,0.3355934936261648,0.0,0.0,0.0,0.8999999985098839,0.0,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0
0.0,0.1739777150130527,0.11786032831315942,0.11276824664042293,0.10035839231531092,0.0,0.10000000149011612,0.0,0.11405886666661041,0.8720279705378559,0.11014506753788202,0.7886742647917578
0.0,0.2217978701191301,0.10011034661289642,0.10071681525294032,0.10035839231531092,0.37058823380400147,0.10000000149011612,0.0,0.10045514460734072,0.42941176321576624,0.1000420549901384,0.11056274680068053
1.0,0.14182196867498237,0.0,0.0,0.0,0.21186440528954487,0.0,0.10000000149011612,0.0,0.405084747252828,0.0,0.5523021158705282
1.0,0.11671644130267417,0.0,0.0,0.0,0.8979797994699141,0.0,0.10000000149011612,0.0,0.24141414290425753,0.0,0.11969618834529008
1.0,0.10412102349507688,0.0,0.0,0.0,0.5976744171145351,0.0,0.10000000149011612,0.0,0.286046513118023,0.0,0.21729817898572268
0.0,0.12540328532482103,0.10014894538627152,0.11953317652707682,0.10138876593774622,0.0,0.10000000149011612,0.0,0.12053201322269422,0.8290617834069091,0.11490595720956331,0.7605085704363693
1.0,0.1202651952612881,0.0,0.0,0.0,0.2999999985098839,0.0,0.10360080320412522,0.0,0.3428571443472589,0.0,0.41931391744972424
0.0,0.20984171587483863,0.10002212775775901,0.10022400579099862,0.10017919690271351,0.7666666681567827,0.10000000149011612,0.0,0.10010114440505492,0.2333333318432172,0.10001566231140455,0.11850955117087762
1.0,0.04196297865085699,0.0,0.0,0.0,0.44081632504049617,0.0,0.10000000149011612,0.0,0.253061225979912,0.0,0.3342176977363091
1.0,0.3418055680995385,0.0,0.0,0.0,0.8999999985098839,0.0,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0
1.0,0.013479341115226987,0.0,0.0,0.0,0.8726027382359113,0.0,0.10000000149011612,0.0,0.12739726176408872,0.0,0.0
0.0,0.17649531817895472,0.10008995898396701,0.10264325224053052,0.10255353611962952,0.8499999985098838,0.10012784603115411,0.0,0.10010114440505492,0.0,0.10034142836851802,0.17491560094478262
1.0,0.04988912386505298,0.0,0.0,0.0,1.0,0.10000000149011612,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0
1.0,0.12180225581271648,0.0,0.0,0.0,0.958974360464475,0.0,0.10000000149011612,0.0,0.16410256559268022,0.0,0.010622756716832576
0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10004480034326547,1.0,0.0,0.0,0.10000000149011612,0.0,0.10000000149011612,0.10432690920769672
0.0,0.16819028870389513,0.1000910668639928,0.4369024700175118,0.10067198428735642,0.0,0.10000000149011612,0.0,0.47958936125546453,0.8980055828736653,0.12417205966251642,0.12303944749010952
0.0,0.17725206287102702,0.12477445129201252,0.11702432835719193,0.10000000149011612,0.0,0.10051137965426842,0.0,0.11906544095608151,0.8895013108458418,0.10122553067031612,0.12321312320858002
0.0,0.19501017590316252,0.10009162698496059,0.10040320923170472,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0,0.8999999985098839,0.10002600963975583,0.11514417850164822
1.0,0.31889105251600885,0.0,0.0,0.0,0.8999999985098839,0.0,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0
0.0,0.17845364668142183,0.10006566015944166,0.1744142302433081,0.10188155332238912,0.0,0.10000000149011612,0.0,0.18192576259055102,0.8747292403871403,0.10530461530090492,0.12260301761769422
0.0,0.163640112015759,0.10002212775775901,0.10008960321046916,0.10000000149011612,0.0,0.0,0.23607482515074818,0.10010114440505492,0.5666666651765505,0.10000737745728544,0.12331722641263382
1.0,0.17048057078984435,0.0,0.0,0.0,0.2010752673270882,0.0,0.10000000149011612,0.0,0.4655913993395785,0.0,0.5938483419890876
0.0,0.2078800563042808,0.10003535509072153,0.10026880665117512,0.10022399575586281,0.8142857157758304,0.10000000149011612,0.0,0.10010114440505492,0.18571428422416958,0.10001971734548816,0.12163454007801912
0.0,0.18869312603088173,0.1000352536677812,0.10134402729541152,0.10129916823144752,0.8354838694776259,0.10000000149011612,0.0,0.10010114440505492,0.0,0.10027102458710081,0.23862388906572293
0.0,0.1997306828020855,0.10015961616895051,0.11550109911119041,0.10143356479089562,0.0,0.10025569057219222,0.0,0.11582886767803963,0.8020172895761662,0.10134882468077212,0.13705720202430433
0.0,0.17574264212816382,0.10020873524311921,0.13646790167379963,0.10071678314050582,0.0,0.10000000149011612,0.0,0.14040659600817013,0.8803680966693931,0.11517310005841642,0.4408559175473959
1.0,0.01542610066221288,0.0,0.0,0.0,0.8914529899628755,0.0,0.10000000149011612,0.0,0.10854701003712462,0.0,0.0
0.0,0.1734623603377254,0.10006321091652542,0.10815375804224192,0.10810859391015012,1.0,0.10000000149011612,0.0,0.10010114440505492,0.0,0.10098642348814461,0.16819017557482913
0.0,0.15981633337742462,0.10003108890431857,0.10026880665117512,0.10000000149011612,0.0,0.0,0.620160341311736,0.10010114440505492,0.18571428422416958,0.10002510075280605,0.1374998683758147
0.0,0.19948502599579704,0.10007336035334047,0.10035840837152822,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0,0.8999999985098839,0.1000238772511429,0.11674673691556701
0.0,0.163640112015759,0.10002212775775901,0.10008960321046916,0.10004480034326547,0.2333333318432172,0.10000000149011612,0.0,0.10010114440505492,0.5666666651765505,0.10000566455495702,0.11153842207033102
0.0,0.23319424221854831,0.10004862308442984,0.10017920493082212,0.10008959919641484,0.2999999985098839,0.10012784603115411,0.10164489449440248,0.10010114440505492,0.2999999985098839,0.10001342505122049,0.12163454007801912
0.0,0.18438361998757882,0.10409209044395702,0.10376327374494332,0.10000000149011612,0.0,0.10076706873634463,0.0,0.10399514663019901,0.8294117632157663,0.10027693235227432,0.12450217695751373
0.0,0.163640112015759,0.10001106462393757,0.10008960321046916,0.10013439804956412,1.0,0.10000000149011612,0.0,0.10000000149011612,0.0,0.10000856600175823,0.13149027432361943
0.0,0.10000000149011612,0.10000000149011612,0.10085121783346981,0.10089597855310321,1.0,0.0,0.0,0.10000000149011612,0.0,0.10004719369712366,0.10778843538176122
0.0,0.1692954879331524,0.10000000149011612,0.10376327374494332,0.10380790400781162,1.0,0.10000000149011612,0.0,0.10000000149011612,0.0,0.10046947655686513,0.17123278030738442
1.0,0.6585962768758703,0.0,0.0,0.0,0.8999999985098839,0.0,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0
1.0,0.06381682335600247,0.0,0.0,0.0,1.0,0.0,0.10000000149011612,0.0,0.11360544366698681,0.0,0.0
1.0,0.045728576606964194,0.0,0.0,0.0,1.0,0.10000000149011612,0.10000000149011612,0.0,0.11886792601841792,0.0,0.0
0.0,0.19501017590316252,0.10009162698496059,0.10040320923170472,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0,0.8999999985098839,0.10002670878356335,0.11658648107417512
1.0,0.1092210003921888,0.0,0.0,0.0,0.388721803021162,0.0,0.10758063667750402,0.0,0.3255639112645521,0.0,0.2971591583966347
1.0,0.04829863992432917,0.0,0.0,0.0,1.0,0.10000000149011612,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0
1.0,0.031801760534901885,0.0,0.0,0.0,1.0,0.0,0.10000000149011612,0.0,0.12479338991986812,0.0,5.526953294628101e-05
1.0,0.04455346406734578,0.0,0.0,0.0,0.49487179338167875,0.0,0.10000000149011612,0.0,0.23333333482344942,0.0,0.2873876766437037
1.0,0.026266524492309484,0.0,0.0,0.0,0.8823008834656361,0.0,0.10000000149011612,0.0,0.11769911653436382,0.0,0.0
0.0,0.10000000149011612,0.10000000149011612,0.10129922643523502,0.10134396708459682,1.0,0.0,0.0,0.10000000149011612,0.0,0.10006690955249568,0.10432690920769672
0.0,0.18044746828219133,0.10008972451679556,0.10492809610953271,0.10008959919641484,0.0,0.10025569057219222,0.0,0.10541114743934232,0.8639639624738479,0.10206988664665682,0.44185169861272383
0.0,0.18515808670800954,0.10007884726900464,0.10174723503700021,0.10161276020349302,0.7999999985098839,0.10025569057219222,0.0,0.10010114440505492,0.0,0.10026235520388761,0.19322683402182173
0.0,0.163640112015759,0.10002212775775901,0.10008960321046916,0.10000000149011612,0.0,0.0,0.23607482515074818,0.10010114440505492,0.5666666651765505,0.10000737745728544,0.12331722641263382
1.0,0.11522828620889619,0.0,0.0,0.0,0.2622641494532801,0.0,0.10380462216906922,0.0,0.3415094354523802,0.0,0.4633143994779261
0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,0.10000000149011612,0.0,0.10005057294758553,0.8999999985098839,0.10003411970792304,0.8081705646008098
0.0,0.16399772134046553,0.10007804847042655,0.11133461911477442,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0,0.8999999985098839,0.10081380488206822,0.12301438072811371
1.0,0.0643412330610316,0.0,0.0,0.0,1.0,0.0,0.10000000149011612,0.0,0.13125000149011612,0.0,0.04013434181637157
1.0,0.05125406113472589,0.0,0.0,0.0,0.39132947827867,0.0,0.10000000149011612,0.0,0.2676300592935843,0.0,0.3801241834840818
1.0,0.7925942468282164,0.2428907814883638,0.23766408166028036,0.23769375354975486,0.8999999985098839,0.0,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0
1.0,0.34418621002399846,0.0,0.0,0.0,0.8999999985098839,0.0,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0
